"tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"STANDING.9" 0.280410609814815 -0.0176018101882407 -0.100928808950926 0.957088966203704 -0.136404208160463 0.0227013288481481 0.07555350425 0.011704231079537 -0.00561202860666667 -0.0282130762682407 -0.0655915144390741 0.0841359383611111 -0.0968331625555556 -0.0420249083814815 -0.0539247531361111 -0.950790920092593 -0.950790920092593 -0.973229578333333 -0.927210103611111 -0.974945410462963 -0.97674423537037 -0.935698072685185 -0.950678910833333 -0.973446112222222 -0.956509306111111 -0.973218168240741 -0.916999906481481 -0.963945715833333 -0.953653836388889 -0.94791352 -0.96120179712963 -0.931108519537037 -0.968008560648148 -0.981142496018519 -0.92933598462963 -0.932657551296296 -0.991275574166667 -0.971702878148148 -0.947788157222222 -0.973278379907407 -0.957114260185185 -0.976938981481482 -0.919567696944444 -0.956936326018519 -0.951960521574074 -0.949461721574074 -0.980790299351852 -0.975575618703704 -0.938299104814815 -0.938299104814815 -0.960883046388889 -0.903907742037037 -0.965753191111111 -0.983308198703704 -0.929962749444444 -0.928196112962963 -0.975650426944444 -0.961196887314815 -0.979423367592593 -0.921887946574074 -0.953746836759259 -0.955856959259259 -0.942291806574074 -0.959545292962963 -0.904675431388889 -0.965105590185185
"LAYING.9" 0.271449809557377 -0.0168301320288525 -0.109468464319672 -0.484788945 0.324435603606557 0.848120765491803 0.0804879387377049 0.00745219392581967 -0.00564950646491803 -0.017880685897541 -0.119756987192623 0.127082211845082 -0.101696863040984 -0.0334872249842623 -0.064811984147541 -0.933303077295082 -0.933303077295082 -0.967975012868852 -0.91862814647541 -0.974670986639344 -0.950933522786885 -0.929148430901639 -0.950817499918033 -0.967412022868852 -0.958624060163934 -0.964767414344262 -0.943912412213115 -0.952354570409836 -0.949637768606557 -0.928501492704918 -0.959239133360656 -0.934805633852459 -0.968100978360656 -0.945521251147541 -0.914512561803279 -0.942028380655738 -0.925928713606557 -0.963403803164754 -0.960127725655738 -0.968054076229508 -0.958776589508197 -0.967984160737705 -0.950742153360656 -0.947431507131148 -0.944868059098361 -0.961123927540984 -0.972978462704918 -0.977996899508197 -0.911751629598361 -0.911751629598361 -0.957873175655738 -0.91352070852459 -0.965431145409836 -0.943740504426229 -0.912675108360656 -0.941494776065574 -0.97186182057377 -0.962105702786885 -0.969817407295082 -0.953259742459016 -0.945309894754098 -0.948736406393443 -0.916817450907377 -0.955413933196721 -0.915293433278689 -0.964387975491803
"WALKING.10" 0.273211884237288 -0.0183618711932203 -0.113382994084746 0.939809688644068 -0.16176137 -0.160763360338983 0.0987319085964407 0.0148955926864407 -0.00190810641525424 -0.0631156870355932 -0.0640197920966102 0.10770045065339 -0.0578128239067797 -0.0516704755661017 -0.0903002524369492 -0.0988770198220339 -0.0988770198220339 -0.0670819655881356 -0.0120968259523729 0.0115305410508475 -0.275404187920339 -0.0724367317966102 0.0814081078542373 -0.290410454881356 -0.155488720747458 -0.0572021324745763 -0.337619203050847 0.195569461920339 -0.194970369294915 -0.0942606311677966 -0.0180705701559322 0.185078207383051 0.146618569064407 -0.313521773389831 -0.119020586510678 0.164220685383051 -0.977230903898305 -0.966550706949153 -0.932981341864407 -0.229328122305085 -0.0805017337711864 -0.0293115056033898 -0.494322648644068 0.25945722920339 -0.209634887972881 -0.363969434576271 0.295945926186441 -0.374456768135593 -0.209989354570847 -0.209989354570847 -0.0268194363050847 0.163346451623729 0.250173204117966 -0.329807279830508 -0.202524061966102 0.1161434407 -0.235172990305085 -0.0609753095355932 -0.00623647528983051 -0.545051691694915 0.286581518449153 -0.287820868152542 -0.407577515762712 -0.0457372334118644 -0.061476584759322 0.287834616098305
"WALKING_UPSTAIRS.10" 0.249995171031373 -0.0323844029237255 -0.126890616782353 0.843438810196078 -0.214481808235294 -0.35593445 0.0723649984647059 0.039986286827451 0.0159234167843137 0.0957940245941176 -0.111564389137255 -0.0325557522333333 -0.109913094117647 -0.0523943787039216 -0.0924998531372549 -0.0117536873784314 -0.0117536873784314 -0.311143885098039 -0.156527148792745 -0.504367150588235 -0.272605689568627 -0.0769773944803922 -0.070577489272549 -0.365642513176471 -0.326236287627451 -0.346605238039216 -0.430239229235294 -0.290447408901961 -0.163001294113725 -0.231382662235294 -0.302968064764706 -0.380388292223529 -0.51871565 -0.243887818513725 0.0448435785868627 0.10080118935098 -0.933344481568627 -0.910474557058824 -0.902065910392157 -0.365398622764706 -0.328225031 -0.408094020392157 -0.550664576666667 -0.293681861176471 -0.0317301153392157 -0.548318881568627 -0.493514122352941 -0.543765425882353 -0.271893714117647 -0.271893714117647 -0.362708849411765 -0.366732989313725 -0.551275188627451 -0.234309548019608 0.0380597405498039 0.104508755759412 -0.424877553333333 -0.380894442941176 -0.46895638372549 -0.590430783921569 -0.301619977058824 -0.0822521122215686 -0.410047643333333 -0.454324844901961 -0.470491576431373 -0.632659461568627
"WALKING_DOWNSTAIRS.10" 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.923711401296296 -0.110028841648148 -0.153671532259259 0.0578010605648148 0.0375005150740741 -0.000982717101851849 -0.0578230190203704 -0.0853077464277778 0.0953602497222222 -0.117725824412963 -0.0352891614740741 -0.0293255016148148 0.127211137694444 0.127211137694444 0.112982475627778 0.0390915481555556 -0.0463117766203704 0.205428216353704 0.0959432893981482 0.280518877574074 0.201542909494444 -0.0724504562777778 0.157775692377778 -0.214730713222222 0.328817010088889 -0.141266888477778 0.364829993351852 0.335009724333333 0.150825734842593 0.0746754643666667 0.0441392843425926 0.10825903416963 0.229898742944444 -0.950790837407407 -0.93901254962963 -0.905888257592593 0.198947061775926 -0.0883301225796296 0.0310157077775926 -0.416133032777778 0.213825552277778 -0.208702488240741 -0.32301569962963 0.146650121972222 -0.36786963962963 0.230363964351852 0.230363964351852 0.292087200087037 0.0539972903222222 0.0594908483888889 -0.0282962478037037 0.0432283686975926 0.0947940973814815 0.0819587190574074 -0.177697841296296 -0.09851956305 -0.482598325037037 0.12605231802963 -0.305896699222222 -0.0453930349148148 0.2244805035 -0.218930425944444 -0.0398573780185185
"SITTING.10" 0.273351251617647 -0.0133945015676471 -0.103808679294118 0.936509242941176 0.1217510625 0.0630111556279412 0.0770022352205882 0.0101351394211029 -0.00148823351367647 -0.0472583464367647 -0.0684325551029412 0.0645673209117647 -0.0967422192647059 -0.0434602554691176 -0.0485561086867647 -0.944080772941176 -0.944080772941176 -0.982375503382353 -0.936593426911765 -0.986514066029412 -0.986325670882353 -0.953460406470588 -0.942031166764706 -0.984550863529412 -0.978136218235294 -0.972656226029412 -0.977149986617647 -0.957920288823529 -0.965428833529412 -0.945837830147059 -0.974121466764706 -0.952293277205882 -0.980707211470588 -0.987607636617647 -0.934933559264706 -0.905584390323529 -0.984536722205882 -0.960917426323529 -0.923953600294118 -0.984561803823529 -0.978045837794118 -0.975978995 -0.980363734264706 -0.948109526029412 -0.9597186325 -0.987084633970588 -0.980727445294118 -0.988130142058824 -0.924963263235294 -0.924963263235294 -0.973668776323529 -0.937006097352941 -0.979226997941177 -0.988345258235294 -0.930781487205882 -0.896125263911765 -0.986019630441176 -0.979564696911765 -0.977936447205882 -0.981523241176471 -0.943733421029412 -0.961914054264706 -0.927090118382353 -0.972117016617647 -0.938680776617647 -0.978499038088235
"STANDING.10" 0.277899323235294 -0.0177475547867647 -0.1105970177575 0.919857125882353 -0.117401359697059 -0.223631180906765 0.0750206478676471 0.0105861517936765 -0.00529260911370588 -0.0327397745133823 -0.0652264793213235 0.0816888999117647 -0.0981481050441177 -0.0416774165735294 -0.0548226277867647 -0.957212267058824 -0.957212267058824 -0.978671485441176 -0.938430293382353 -0.9763992525 -0.983627197058824 -0.962831825294118 -0.945170568823529 -0.983283252058823 -0.975176561617647 -0.969610229705882 -0.947510436323529 -0.952781164558824 -0.967939565 -0.957986177058823 -0.973798155735294 -0.944583829705882 -0.972598810882353 -0.985421519558824 -0.9584444925 -0.929409745147059 -0.984610385 -0.984818648823529 -0.947199734411765 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.972770702058824 -0.972509523235294 -0.984654516470588 -0.9516698575 -0.9516698575 -0.974811528235294 -0.923796565588235 -0.972387365294118 -0.986333385588235 -0.958042411176471 -0.926110099117647 -0.984531642205882 -0.977157997794118 -0.976241315882353 -0.941698515588235 -0.945871186029412 -0.9642499225 -0.955291356470588 -0.9750536875 -0.924805421470588 -0.973849691470588
"LAYING.10" 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.391564962777778 0.438434067361111 0.918782825277778 0.0831787608333333 0.01535144005125 -0.00628235060277778 -0.0113399724663889 -0.105052917 0.111078594708333 -0.102024922819444 -0.0372449750569444 -0.0621991626111111 -0.962959196805556 -0.962959196805556 -0.987010197361111 -0.949418000972222 -0.984557478611111 -0.970037238333333 -0.982072295833333 -0.977515213888889 -0.986204659166667 -0.988230264166667 -0.982415511805556 -0.979676078055556 -0.96846913625 -0.984238807777778 -0.967747053194444 -0.985905703888889 -0.966239347916667 -0.981846854305556 -0.956756363194444 -0.976309827361111 -0.973223495416667 -0.947948758194444 -0.982794562916667 -0.976780462083333 -0.986360446805556 -0.988611616666667 -0.984663476666667 -0.981849400972222 -0.959195236388889 -0.983920132638889 -0.985027850416667 -0.979427763472222 -0.994908984861111 -0.957871990555555 -0.957871990555555 -0.986685651527778 -0.957227585972222 -0.981314831666667 -0.952410957638889 -0.974304149166667 -0.972261283055556 -0.987840852638889 -0.989995616944444 -0.985502011944444 -0.982665212638889 -0.954997309583333 -0.98531784125 -0.958465695416667 -0.986540200694444 -0.959025538194444 -0.98158514125
"WALKING.11" 0.278992759054054 -0.0186477624716216 -0.108737636297297 0.937483114459459 -0.127315870743243 0.188416273486486 0.0721720712281081 0.00351115201418919 -0.00335098680675676 -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.102377269321622 -0.0398986518064865 -0.0512696224225676 -0.40528943 -0.40528943 -0.538291424594595 -0.394362401351351 -0.678466069054054 -0.609038908918919 -0.251880271094595 -0.533563220540541 -0.625595376891892 -0.43445519972973 -0.659286392837838 -0.411909719594595 -0.678750350135135 -0.561322950945946 -0.566060023108108 -0.564591342162162 -0.562733252702703 -0.770300895540541 -0.596007443513514 -0.161852411581081 -0.437133403243243 -0.979499263243243 -0.965093441081081 -0.944995731216216 -0.607620931621622 -0.382619718513514 -0.675601403648649 -0.401158753783784 -0.604032097432432 -0.562775245405405 -0.507957094054054 -0.799635384189189 -0.659576163108108 -0.565601466081081 -0.565601466081081 -0.542870062567568 -0.489809386081081 -0.757032544864865 -0.591449956486486 -0.170313804039189 -0.430624587162162 -0.624145724594595 -0.367760098378378 -0.690413386081081 -0.406678108108108 -0.567201282027027 -0.603544209459459 -0.632927475540541 -0.51900424972973 -0.529262243378378 -0.75738578027027
"WALKING_UPSTAIRS.11" 0.277995411384615 -0.0269863524264615 -0.126210440292308 0.927693239538462 -0.217641282461538 0.108230986684615 0.0740041435707692 0.00925514041553846 -0.0116906813498462 0.0556121923307692 -0.109437658104615 0.0996227385527692 -0.126481161061538 -0.0281452998369231 -0.0540452217153846 -0.305772199076923 -0.305772199076923 -0.679160843538462 -0.3186346998 -0.777106026615385 -0.521649838769231 -0.380150805384615 -0.542931828 -0.668208156461538 -0.640849424923077 -0.793266971230769 -0.476144998846154 -0.618579913384615 -0.575169715692308 -0.527907561538462 -0.654795110615385 -0.567153469846154 -0.822403906 -0.459775646153846 -0.223086808769231 -0.296523975076923 -0.950878450307692 -0.931758272769231 -0.882722399076923 -0.663642746307692 -0.627131235692308 -0.812458372307692 -0.489011794784615 -0.433673383846154 -0.564195608923077 -0.693854902307692 -0.839699143076923 -0.746268282923077 -0.480006649846154 -0.480006649846154 -0.674513059846154 -0.387754116158462 -0.824883302769231 -0.437975786923077 -0.199988428584615 -0.237296741292308 -0.690213625846154 -0.638086010153846 -0.830526636615385 -0.500119831476923 -0.349362687538462 -0.601112612153846 -0.536120293230769 -0.703433692615385 -0.386612992876923 -0.841061012153846
"WALKING_DOWNSTAIRS.11" 0.291329666206897 -0.0210170522987931 -0.107192376965517 0.929627532241379 -0.0724270175862069 0.21879595837931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.22010859462069 -0.22010859462069 -0.50048333137931 -0.216082565601724 -0.664713625172414 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.217799723931034 -0.632916352241379 -0.410311447586207 -0.288154787517241 -0.471642111551724 -0.485763582068966 -0.687034281206897 -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.964470066724138 -0.937816011034483 -0.92619169637931 -0.501968387931034 -0.371661522413793 -0.711494695517241 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.259465249913793 -0.259465249913793 -0.482976929827586 -0.38216092137931 -0.67960595137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.316252107741379 -0.470641125 -0.506738306724138 -0.359437080103448 -0.502224768103448 -0.423707329706897 -0.693032409137931
"SITTING.11" 0.278541482461538 -0.0147696808030769 -0.109160440476923 0.865686078153846 0.208287142261538 0.167140956385077 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.970409337076923 -0.970409337076923 -0.989545142461538 -0.966568718615385 -0.99286465 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.992478846153846 -0.982957002923077 -0.986326396461538 -0.988002552461538 -0.983827801076923 -0.975805890153846 -0.967017992615385 -0.987941825538462 -0.979350913692308 -0.991781701692308 -0.991892828615385 -0.947457617061538 -0.965139552153846 -0.988879980615385 -0.963415016923077 -0.969459982461538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.960003414461538 -0.960003414461538 -0.988311804923077 -0.970639125692308 -0.991766403076923 -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.992750109846154 -0.984068025384615 -0.989156105538462 -0.990550003076923 -0.979828883230769 -0.974172870615385 -0.961997268307692 -0.987618801076923 -0.970321897230769 -0.992019559538462
"STANDING.11" 0.278013701621622 -0.0163569730274324 -0.107352957594595 0.929794733108108 -0.159316786486486 0.201182106486486 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.972663592162162 -0.972663592162162 -0.984647071216216 -0.967077442837838 -0.985091991216216 -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.972355393243243 -0.982294170810811 -0.968972499594595 -0.98401783027027 -0.991970126756757 -0.954569225945946 -0.964642688108108 -0.993148267702703 -0.980642970675676 -0.967792578648649 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.977909693918919 -0.98724214 -0.980722294459459 -0.968075629324324 -0.968075629324324 -0.982637080945946 -0.959884274324324 -0.983230809594595 -0.992851743243243 -0.95417933 -0.96212373972973 -0.989339890810811 -0.974029503513513 -0.987898048378378 -0.97266417 -0.975960666081081 -0.974982088108108 -0.970203660405405 -0.982083315 -0.961090396891892 -0.983098935945946
"LAYING.11" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.461102531369863 0.620658919917808 0.526353818315068 0.0879071687671233 0.0284619311524658 -0.0307179435315068 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.56047777609589 -0.56047777609589 -0.962161355890411 -0.809688545342466 -0.969783262465753 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.890517539315068 -0.946259639315069 -0.924536860547945 -0.774481943616438 -0.96008314739726 -0.910126993561644 -0.96825160890411 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.829554947808219 -0.643578361424658 -0.610161166287671 -0.973323412328767 -0.945687169726027 -0.96783552630137 -0.889769639726027 -0.936630803287671 -0.91092799 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.649254767945205 -0.649254767945205 -0.961931605342466 -0.856017369726027 -0.96830952260274 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.651353241643836 -0.963601212876712 -0.850661340684931 -0.970457947534247
"WALKING.12" 0.279264443728814 -0.0154259586949153 -0.108927011474576 0.960647754576271 -0.133922185084746 0.108738699508475 0.0652303740728813 0.0196712144372881 -0.00618305784355932 -0.00334085938813559 -0.0841507651508475 0.0851069247830508 -0.099411456038983 -0.0456538283033898 -0.0492240545355932 -0.223399171830508 -0.223399171830508 -0.290758024915254 -0.392092024067797 -0.51239882559322 -0.321959549661017 -0.146702156576271 -0.33953964559322 -0.36422676440678 -0.298531982474576 -0.398673189830508 -0.368112905762712 -0.56182776559322 -0.318516813050847 -0.379836742711864 -0.293358341186441 -0.551927613050847 -0.619461036101695 -0.340185527559322 -0.136351391645763 -0.333486502542373 -0.980055651016949 -0.969040314237288 -0.966231561694915 -0.328452881355932 -0.261863589338983 -0.397483516101695 -0.492885711355932 -0.57573544779661 -0.354549059491525 -0.417438636101695 -0.587000110847458 -0.485543001525424 -0.421848313898305 -0.421848313898305 -0.279350754237288 -0.538329286101695 -0.603468672372881 -0.34799792561017 -0.185725832305085 -0.384445322372881 -0.351065957627119 -0.271952157220339 -0.396530418305085 -0.532999609491525 -0.587939604576271 -0.426232090508475 -0.537183967118644 -0.268948465423729 -0.60946621661017 -0.612930343220339
"WALKING_UPSTAIRS.12" 0.272691394545455 -0.0281633797398182 -0.121943461236364 0.942095257090909 -0.246169656181818 -0.00199310572363636 0.0755645318545455 0.00209171684890909 -0.0117089275472727 -0.0247950825654545 -0.0657601804418182 0.0721458973490909 -0.0975590199454545 -0.0386244096705455 -0.0595558392545455 -0.142874499381818 -0.142874499381818 -0.404463896363636 -0.344427047636364 -0.648099850181818 -0.242820756127273 -0.185528313272727 -0.499502759272727 -0.304540556345455 -0.419344696 -0.639741264909091 -0.427686570727273 -0.617112539636364 -0.342703926363636 -0.167566383372727 -0.294970470909091 -0.556084778181818 -0.673580662727273 -0.169006952418182 -0.0491726302763636 -0.404596936545455 -0.962011392181818 -0.937858157818182 -0.929636797636364 -0.290879965872727 -0.399771473818182 -0.677995585454545 -0.550274396 -0.603097110545455 -0.3090880546 -0.515829417272727 -0.725210290909091 -0.556390218 -0.1507071068 -0.1507071068 -0.334531344727273 -0.514032410181818 -0.661829656545455 -0.142843838381818 -0.0439473073581818 -0.400902256363636 -0.342075432 -0.420055781272727 -0.715726893818182 -0.590812298 -0.598236639818182 -0.362052183090909 -0.274226227272727 -0.393715352181818 -0.569632 -0.669846294545455
"WALKING_DOWNSTAIRS.12" 0.2792845828 -0.01262580966778 -0.1064396194 0.9467972718 -0.0799003729 0.1539063202 0.111470787918 -0.007131601642 -0.01189114264 -0.010752208236 -0.1003822042168 0.082221399603 -0.0992465275036 -0.037268109685 -0.05105874094 0.114379383742 0.114379383742 -0.1488562664 -0.23531462282 -0.4187798104 0.022800096142 -0.006237000044 -0.2796400557 -0.201368098258 -0.165552378156 -0.3601146078 -0.12591815458 -0.44312621 -0.22138882542 0.075101684668 -0.15317202912 -0.3345099466 -0.4722007526 0.17395384962 -0.011629910112 -0.284807676 -0.9627219918 -0.9354258554 -0.9330817682 -0.128111641206 -0.08640490273602 -0.3793359516 -0.33131291446 -0.4734080504 -0.3320502392 -0.170842676616 -0.5471984382 -0.3589516378 0.14700167906 0.14700167906 -0.111303956316 -0.296158291686 -0.463140795 0.22678384386 -0.078283777824 -0.3466485178 -0.130825898392 -0.061537065488 -0.3967016908 -0.3981998635 -0.4975063388 -0.434482187 0.005749436614 -0.067941075972 -0.39299065312 -0.4894973794
"SITTING.12" 0.258243530166667 -0.00713364541358974 -0.0974448692333333 0.782955611794872 0.223105562025641 0.314387627435897 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.953079994102564 -0.953079994102564 -0.990898435769231 -0.954052945897436 -0.994466446282051 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.990144882307692 -0.981740793333333 -0.970423693717949 -0.952411043717949 -0.989481942820513 -0.97646387 -0.993985447564103 -0.979768987948718 -0.94079896551282 -0.950004414102564 -0.965082925641026 -0.949286700807692 -0.944580863846154 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.933602783410256 -0.933602783410256 -0.989986111666667 -0.964742022307692 -0.994033207051282 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.99329986051282 -0.987754588717949 -0.990693114358974 -0.991318436410256 -0.969488188974359 -0.968266666923077 -0.934587699141026 -0.989521272820513 -0.963650652307692 -0.99420976974359
"STANDING.12" 0.281127035405405 -0.0166608306652703 -0.110237796416216 0.965460891621622 -0.140315421824324 0.0884142682297297 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.968511694324324 -0.968511694324324 -0.986985213648649 -0.968673955540541 -0.98854482527027 -0.991993372297297 -0.958402317837838 -0.97321515527027 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.970605250405405 -0.98287688945946 -0.972333108648649 -0.985762255540541 -0.993069368783784 -0.949466155405405 -0.962988401351351 -0.992678782162162 -0.966986433783784 -0.964228470675676 -0.990498355 -0.975935485405405 -0.986693448648649 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.962697299189189 -0.962697299189189 -0.982626252972973 -0.962653585540541 -0.984253792432432 -0.993702408378378 -0.947829677432432 -0.960027795540541 -0.991275662027027 -0.977354949459459 -0.987428086216216 -0.975321645675676 -0.981740873108108 -0.977351005 -0.963909299324324 -0.981129312702703 -0.962967605810811 -0.983313996081081
"LAYING.12" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.621309715263158 0.803015011578947 0.614523405921053 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.976785042368421 -0.976785042368421 -0.989970604210526 -0.951863594736842 -0.99219798 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.989224043947368 -0.987115080789474 -0.987308252236842 -0.988386324868421 -0.983127999342105 -0.970171219605263 -0.969269114078947 -0.989138184473684 -0.974305179605263 -0.990430914078947 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.944472488552632 -0.987887995263158 -0.984081708947368 -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.964355190394737 -0.964355190394737 -0.989101949473684 -0.965676821973684 -0.989917354473684 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.990410106973684 -0.988238648552632 -0.989370490789474 -0.990970119605263 -0.977491843421053 -0.971789046710526 -0.966576631710526 -0.987901463289474 -0.96613921868421 -0.989628012236842
"WALKING.13" 0.276849485438596 -0.0166478783221912 -0.112822289263158 0.944759287368421 -0.187497034561404 -0.126210937305263 0.0684331971807018 0.00161230290877193 -0.020752327245614 -0.08558835714 -0.0365348163649123 0.118267750196491 -0.0786163508824035 -0.0476974404561403 -0.0650247552701754 -0.238853875263158 -0.238853875263158 -0.230500549298246 -0.396638753684211 -0.562587199473684 -0.308702374385965 -0.13678354122807 -0.312372595438596 -0.345482736842105 -0.194767362438596 -0.382617091578947 -0.498017935263158 -0.534724231403509 -0.318182379824561 -0.327229405789474 -0.259934013157895 -0.519451704035088 -0.623288199649123 -0.348475560526316 -0.187301214964912 -0.297318273508772 -0.979866136842105 -0.973792999824561 -0.956593490526316 -0.316184021578947 -0.104090459225439 -0.401188539824561 -0.606860248596491 -0.529865057894737 -0.250120409298246 -0.523256879298246 -0.634105502807017 -0.426346962631579 -0.407355787017544 -0.407355787017544 -0.266138940350877 -0.482452355789474 -0.618718628596491 -0.365256349298246 -0.267741550175439 -0.345515217192982 -0.346610413333333 -0.0655179027631579 -0.417957993859649 -0.642349125614035 -0.530943838421053 -0.297847512280702 -0.550392604912281 -0.279732022017544 -0.546888146491228 -0.639242384210526
